Customer ID,Name,Email,Purchase Amount
63,melanie.hill@hotmail.com,545.11
64,heather.silva@yahoo.com,776.81
65,misty.collins@yahoo.com,79.49
66,james.wilkins@yahoo.com,108.68
67,cody.ward@yahoo.com,518.43
68,casey.hawkins@gmail.com,530.78
70,pamela.vargas@yahoo.com,849.36
71,joshua.white@yahoo.com,946.98
72,brian.davis@gmail.com,782.93
73,roger.ball@yahoo.com,299.46
74,john.martinez@gmail.com,22.5
75,joshua.allen@gmail.com,421.15
76,mark.bell@gmail.com,175.72
77,lisa.chan@gmail.com,314.17
78,darryl.richardson@yahoo.com,287.34
79,christopher.ferguson@yahoo.com,462.31
80,edward.brandt@hotmail.com,778.58
81,andrew.cox@hotmail.com,985.16
82,renee.jacobs@yahoo.com,833.92
83,vanessa.waller@yahoo.com,982.28
84,fernando.abbott@gmail.com,439.33
85,tracy.campos@yahoo.com,126.0
86,charles.miller@hotmail.com,613.31
87,michael.herrera@hotmail.com,611.53
88,vickie.thomas@hotmail.com,836.34
89,john.benson@yahoo.com,707.61
90,lori.hernandez@gmail.com,582.85
91,samantha.pittman@gmail.com,257.67
93,christine.white@gmail.com,105.04
94,william.black@yahoo.com,542.6
97,stacy.faulkner@hotmail.com,891.79
99,rebecca.wilson@gmail.com,680.3
100,zachary.hickman@gmail.com,865.99
101,tina.romero@gmail.com,364.88
102,jeffrey.hogan@yahoo.com,507.9
103,alexandria.beard@yahoo.com,577.02
104,brian.taylor@gmail.com,276.45
105,patricia.johnson@gmail.com,397.93
107,nicholas.may@gmail.com,784.83
109,david.durham@yahoo.com,752.71
110,jacob.johnson@gmail.com,691.24
111,terri.wilson@hotmail.com,270.0
112,christopher.fernandez@yahoo.com,80.92
113,jennifer.parker@gmail.com,83.77
114,jacob.gonzalez@gmail.com,459.31
120,alexis.reeves@hotmail.com,892.02
121,dr..natasha@hotmail.com,403.73
122,mark.hayes@yahoo.com,718.47
123,nathan.wilson@yahoo.com,748.68
124,cynthia.gonzalez@yahoo.com,585.65
125,breanna.marshall@gmail.com,617.55
126,tiffany.glover@gmail.com,321.94
127,angela.mcclain@yahoo.com,876.040
128,jennifer.shea@gmail.com,365.04
129,brittany.daniels@hotmail.com,937.58
130,jesse.williams@yahoo.com,187.47
131,lisa.ferguson@hotmail.com,509.1
132,jason.peterson@hotmail.com,490.61
133,mrs..laurie@yahoo.com,244.47
134,jesse.webb@yahoo.com,650.17
135,bobby.davidson@gmail.com,66.65
136,nancy.harris@hotmail.com,923.74
137,michael.carlson@hotmail.com,671.65
138,robert.carr@yahoo.com,588.32
140,amanda.hernandez@hotmail.com,366.8
141,kelly.davis@yahoo.com,842.44
142,andrew.smith@hotmail.com,131.35
143,megan.solomon@yahoo.com,314.46
144,priscilla.krause@gmail.com,819.33
145,scott.jones@gmail.com,306.68
146,stephen.moore@yahoo.com,641.9
147,cindy.hawkins@yahoo.com,280.91
148,zachary.malone@yahoo.com,506.21
149,taylor.morris@hotmail.com,921.97
150,tiffany.burton@gmail.com,778.89
152,lauren.hammond@gmail.com,192.87
153,danielle.duran@gmail.com,369.62
154,james.scott@gmail.com,771.88
155,caleb.vasquez@gmail.com,562.07
156,natasha.velasquez@yahoo.com,906.03
157,jared.hansen@yahoo.com,634.81
158,erin.wilson@gmail.com,80.5
159,wanda.odom@hotmail.com,295.44
160,kristin.medina@gmail.com,49.92
163,maria.mcgee@yahoo.com,618.77
164,kylie.tran@hotmail.com,639.06
165,amanda.wyatt@gmail.com,925.310
166,nancy.murphy@yahoo.com,297.19
167,antonio.harrison@yahoo.com,142.87
169,lori.martinez@hotmail.com,828.48
170,jeffrey.romero@hotmail.com,165.11
171,pam.johnson@yahoo.com,772.94
173,kelly.lee@gmail.com,580.39
174,christine.leonard@gmail.com,340.68
175,colton.gross@hotmail.com,459.44
176,patricia.hawkins@yahoo.com,648.08
177,catherine.bailey@yahoo.com,417.74
179,derek.walker@hotmail.com,814.98
180,barry.west@hotmail.com,302.73
181,timothy.ramos@yahoo.com,335.15
182,patricia.robles@gmail.com,33.71
185,samantha.parker@yahoo.com,131.98
188,erica.martin@yahoo.com,573.78
189,anthony.robinson@hotmail.com,329.4
192,christopher.luna@hotmail.com,727.38
193,robert.meza@hotmail.com,891.7
194,brenda.keith@hotmail.com,511.62
195,melissa.boyd@yahoo.com,805.39
197,timothy.adams@hotmail.com,618.9
198,william.murphy@yahoo.com,370.2
199,belinda.hendrix@hotmail.com,805.87
200,abigail.mejia@yahoo.com,418.78
202,lisa.mills@hotmail.com,798.68
203,adam.wright@hotmail.com,759.67
204,william.hutchinson@hotmail.com,889.86
205,michael.wilson@hotmail.com,221.48
207,lori.blair@hotmail.com,335.82
208,dawn.montoya@hotmail.com,775.79
209,michael.white@gmail.com,485.3
210,debra.pearson@gmail.com,62.17
211,george.harvey@gmail.com,896.62
212,ashley.kaiser@yahoo.com,565.27
213,beth.ramirez@hotmail.com,663.45
214,jeffery.farmer@yahoo.com,153.86
215,billy.williams@hotmail.com,122.05
217,heather.long@gmail.com,509.75
218,dana.hamilton@gmail.com,304.44
37,nicole.hall@hotmail.com,498.67
220,sarah.robles@hotmail.com,18.49
221,melissa.smith@gmail.com,831.64
222,derek.west@hotmail.com,754.0
223,adrian.ryan@yahoo.com,35.58
225,raymond.nguyen@yahoo.com,739.11
226,justin.hughes@yahoo.com,549.39
227,kyle.baker@hotmail.com,916.34
228,kimberly.strickland@yahoo.com,464.62
229,kevin.graham@yahoo.com,528.27
230,melody.bonilla@yahoo.com,714.57
231,jennifer.smith@gmail.com,262.4
233,maria.henderson@yahoo.com,572.97
234,melanie.mays@hotmail.com,387.95
235,clifford.flowers@yahoo.com,805.68
236,billy.butler@hotmail.com,165.88
237,ryan.salazar@yahoo.com,852.92
240,christopher.malone@gmail.com,653.43
241,aaron.johnson@hotmail.com,781.39
242,john.browning@hotmail.com,618.48
243,daryl.hampton@gmail.com,635.42
244,shelley.carr@yahoo.com,159.54
247,jonathan.moore@yahoo.com,623.32
248,john.craig@hotmail.com,59.39
249,darius.williams@yahoo.com,212.91
250,kelsey.robinson@hotmail.com,873.4
252,madison.gregory@hotmail.com,591.79
253,james.hurley@hotmail.com,10.37
254,jacob.flores@hotmail.com,855.26
255,ruben.farrell@gmail.com,422.97
256,susan.daniels@hotmail.com,395.56
257,lisa.armstrong@gmail.com,73.72
259,shane.norton@yahoo.com,819.5
260,jaime.brown@hotmail.com,724.0
265,stephanie.anderson@gmail.com,674.94
266,karla.briggs@hotmail.com,895.81
267,edward.little@hotmail.com,833.15
268,dr..paul@gmail.com,128.18
269,scott.martin@gmail.com,995.07
270,melissa.clark@gmail.com,181.85
271,amber.williams@yahoo.com,832.290
272,cheryl.jennings@gmail.com,123.520
273,wanda.chen@yahoo.com,876.41
274,nicole.sullivan@gmail.com,47.24
277,alex.miller@hotmail.com,392.75
278,andrea.mccarty@hotmail.com,503.21
279,richard.nguyen@hotmail.com,501.5
280,laurie.gonzalez@gmail.com,885.47
282,laurie.rodriguez@gmail.com,570.45
283,mary.yoder@hotmail.com,840.59
284,lance.lloyd@yahoo.com,135.12
286,robert.smith@gmail.com,314.54
287,christy.mitchell@yahoo.com,549.12
288,troy.powers@hotmail.com,877.07
289,andrea.fry@yahoo.com,644.18
51,nicole.cantrell@hotmail.com,699.27
291,michele.molina@yahoo.com,25.26
292,jenna.murray@hotmail.com,337.44
293,matthew.hall@hotmail.com,720.53
294,charles.patrick@hotmail.com,689.08
295,connie.lynch@gmail.com,518.85
297,william.hardy@gmail.com,490.17
298,keith.stewart@hotmail.com,982.36
299,linda.keith@gmail.com,634.33
300,erin.rowland@yahoo.com,613.540
301,robert.ochoa@gmail.com,837.8
302,william.davis@yahoo.com,127.69
304,amy.west@yahoo.com,611.35
307,ashley.winters@gmail.com,782.42
308,james.white@gmail.com,805.07
309,james.hurst@hotmail.com,365.93
310,elizabeth.cain@yahoo.com,117.3
311,roy.torres@gmail.com,569.5
312,anthony.moore@hotmail.com,481.42
313,ryan.gonzales@gmail.com,682.4
314,francisco.farley@hotmail.com,638.67
315,ryan.mcbride@yahoo.com,496.18
316,cody.mcguire@yahoo.com,441.53
318,troy.robinson@yahoo.com,295.84
319,alexis.robertson@gmail.com,823.67
320,stephen.ramsey@yahoo.com,618.44
321,crystal.payne@gmail.com,833.31
322,virginia.green@gmail.com,575.92
323,andre.tapia@yahoo.com,675.36
324,tammy.sanders@gmail.com,820.29
326,jody.alexander@gmail.com,219.85
327,robert.price@hotmail.com,997.33
328,james.rangel@gmail.com,284.05
329,michelle.schneider@yahoo.com,963.030
330,sarah.hull@hotmail.com,787.6
331,riley.alvarez@gmail.com,542.24
332,jeffrey.gonzalez@yahoo.com,137.22
333,matthew.baker@yahoo.com,16.22
334,sabrina.torres@hotmail.com,965.6
335,alexandra.booth@hotmail.com,604.93
336,emma.phillips@gmail.com,226.17
337,roy.graham@hotmail.com,965.91
338,megan.lowe@yahoo.com,957.0
339,mr..benjamin@hotmail.com,414.73
340,briana.smith@hotmail.com,538.78
341,benjamin.hawkins@yahoo.com,941.85
342,jamie.griffin@hotmail.com,212.14
344,laura.walsh@yahoo.com,919.76
345,joel.murray@hotmail.com,897.28
346,mr..michael@gmail.com,873.48
347,april.russell@yahoo.com,586.96
350,brian.johnson@hotmail.com,724.74
351,kimberly.hensley@hotmail.com,981.04
352,nicole.waters@hotmail.com,580.33
353,shane.hudson@gmail.com,244.73
354,christopher.espinoza@yahoo.com,572.32
355,brent.bennett@gmail.com,182.38
356,derrick.mejia@yahoo.com,924.5
357,christopher.carroll@yahoo.com,906.64
358,andrea.shah@hotmail.com,800.53
359,brenda.reeves@yahoo.com,950.63
360,michelle.kelley@yahoo.com,821.34
361,elizabeth.simpson@gmail.com,311.29
363,monica.leach@yahoo.com,166.39
364,philip.moore@hotmail.com,569.52
365,robert.richards@gmail.com,326.89
366,joseph.brown@hotmail.com,758.73
368,darrell.hudson@yahoo.com,12.83
369,mr..billy@hotmail.com,956.64
371,brittany.harper@hotmail.com,779.35
373,natalie.stephens@gmail.com,126.09
374,harold.mason@hotmail.com,934.49
375,dennis.jones@hotmail.com,30.05
376,linda.leon@gmail.com,827.6
377,tanya.cruz@yahoo.com,436.05
378,jack.brown@yahoo.com,194.6
379,emily.curtis@gmail.com,285.76
380,devon.ray@gmail.com,25.74
383,mackenzie.walsh@hotmail.com,114.26
384,michael.barron@yahoo.com,912.56
385,angela.mccarthy@gmail.com,503.13
386,valerie.long@hotmail.com,141.39
387,emily.mccarty@hotmail.com,485.02
388,christian.smith@yahoo.com,267.96
389,anthony.morales@hotmail.com,472.59
390,jonathan.gregory@hotmail.com,296.46
392,jessica.graves@yahoo.com,848.41
393,sherry.anderson@gmail.com,263.55
394,steven.clark@hotmail.com,737.93
395,emily.schmidt@yahoo.com,92.66
396,michael.lewis@hotmail.com,819.35
397,brian.foster@gmail.com,315.9
398,jonathan.davila@hotmail.com,315.5
399,karen.park@hotmail.com,660.92
400,aaron.cox@hotmail.com,543.61
401,kimberly.bates@hotmail.com,971.26
402,tiffany.powers@yahoo.com,633.02
403,joseph.craig@hotmail.com,618.41
404,douglas.johnson@gmail.com,290.70
405,rose.cain@hotmail.com,608.13
406,cory.patel@gmail.com,948.11
408,richard.ellis@hotmail.com,697.33
409,carmen.white@gmail.com,356.74
410,jim.coleman@hotmail.com,896.48
411,maria.nguyen@hotmail.com,285.1
412,jessica.woods@yahoo.com,537.86
413,laura.love@gmail.com,957.0
414,brooke.gomez@gmail.com,555.49
415,michael.bryant@gmail.com,772.53
416,nathan.osborne@gmail.com,244.93
419,michele.henson@gmail.com,321.34
420,nicole.pierce@yahoo.com,153.77
421,emily.cox@yahoo.com,309.22
423,kimberly.johnson@gmail.com,224.67
424,nancy.jacobs@yahoo.com,972.76
425,blake.davis@yahoo.com,410.92
426,susan.washington@hotmail.com,715.14
428,phillip.quinn@yahoo.com,661.38
429,mario.burns@hotmail.com,306.87
431,tanya.miller@gmail.com,736.65
432,thomas.garcia@gmail.com,846.36
433,carlos.christian@yahoo.com,608.25
434,brandon.stuart@yahoo.com,602.84
435,carol.stone@gmail.com,347.0
436,thomas.george@gmail.com,287.6
437,taylor.bradshaw@yahoo.com,13.07
438,amanda.hernandez@hotmail.com,368.12
439,john.garcia@yahoo.com,569.09
441,bridget.young@gmail.com,345.59
442,troy.ortiz@gmail.com,178.17
443,sheila.gonzales@yahoo.com,442.19
445,phillip.deleon@gmail.com,438.35
446,lauren.kane@gmail.com,721.77
447,michelle.dennis@gmail.com,615.97
448,mrs..melody@gmail.com,342.73
449,emily.snyder@yahoo.com,399.94
451,jennifer.taylor@yahoo.com,612.17
452,bryan.kidd@hotmail.com,694.42
453,carolyn.parsons@gmail.com,488.38
454,raymond.shea@yahoo.com,808.64
455,dylan.brown@yahoo.com,201.43
456,jennifer.carter@gmail.com,360.34
457,heather.graham@hotmail.com,345.75
458,todd.ball@yahoo.com,834.27
459,jeremy.martin@hotmail.com,779.92
460,amanda.reese@hotmail.com,81.97
461,ricky.martinez@hotmail.com,721.68
462,teresa.dunlap@hotmail.com,82.61
463,kelly.wright@hotmail.com,928.12
465,mark.powell@gmail.com,464.64
466,jessica.davila@yahoo.com,214.86
467,james.evans@yahoo.com,579.91
468,mr..jerry@hotmail.com,634.6
469,april.harris@yahoo.com,53.8
470,jacqueline.davis@yahoo.com,217.64
471,russell.webster@hotmail.com,313.9
473,andrea.campbell@yahoo.com,938.04
475,dr..erin@hotmail.com,255.38
476,mackenzie.king@gmail.com,663.37
477,anthony.cervantes@yahoo.com,357.04
478,gail.fernandez@yahoo.com,913.53
479,tony.shaffer@gmail.com,204.08
480,christopher.hill@hotmail.com,618.36
483,adriana.roberts@gmail.com,18.15
484,william.miranda@yahoo.com,911.07
485,kimberly.garza@hotmail.com,437.41
486,gregory.francis@gmail.com,543.37
487,angela.mckay@gmail.com,722.85
162,travis.mcguire@yahoo.com,246.27
489,madison.sims@gmail.com,82.38
490,kimberly.kane@gmail.com,125.55
491,sandra.cruz@yahoo.com,955.54
492,kevin.morton@hotmail.com,961.44
493,becky.vasquez@yahoo.com,866.05
494,ashley.gray@yahoo.com,112.17
495,cathy.bryant@yahoo.com,879.47
496,virginia.olson@hotmail.com,73.99
497,laurie.stewart@gmail.com,981.49
498,vernon.jimenez@hotmail.com,221.06
499,donald.crawford@gmail.com,986.92
500,jessica.smith@hotmail.com,854.54
501,charles.johns@yahoo.com,287.84
505,desiree.jimenez@yahoo.com,653.26
506,nathan.townsend@gmail.com,306.48
507,jason.stephenson@yahoo.com,355.0
508,daniel.conway@yahoo.com,644.06
510,alexis.cameron@yahoo.com,17.58
511,paul.beard@gmail.com,990.3
512,marisa.bradford@yahoo.com,429.09
513,wendy.peterson@gmail.com,924.24
514,shawn.davis@hotmail.com,206.98
515,mark.olsen@yahoo.com,411.730
516,philip.anderson@hotmail.com,394.74
517,kevin.carr@gmail.com,489.8
518,deanna.marshall@gmail.com,897.58
519,christine.johnson@hotmail.com,157.24
520,shane.herrera@yahoo.com,615.23
521,lauren.moss@yahoo.com,569.36
522,joseph.smith@hotmail.com,346.35
523,jasmine.roberts@gmail.com,553.13
524,lisa.wade@yahoo.com,647.13
525,michael.garrison@hotmail.com,363.23
526,laura.parrish@yahoo.com,492.41
527,marissa.coleman@hotmail.com,588.69
528,mrs..dana@yahoo.com,285.78
529,kathleen.cox@gmail.com,238.58
530,john.cunningham@hotmail.com,473.34
531,mr..joseph@hotmail.com,967.14
532,natalie.stevenson@hotmail.com,679.97
534,dawn.armstrong@gmail.com,348.61
535,nathan.robles@gmail.com,668.3
536,kenneth.taylor@yahoo.com,984.51
537,christopher.carrillo@gmail.com,136.67
538,scott.herrera@yahoo.com,832.28
539,kimberly.santiago@yahoo.com,617.92
540,kimberly.duke@gmail.com,86.37
541,sherri.king@hotmail.com,53.08
543,teresa.cooley@yahoo.com,115.2
544,john.whitehead@gmail.com,733.89
546,nathan.johnson@hotmail.com,749.43
547,trevor.carlson@yahoo.com,125.32
548,corey.velez@yahoo.com,491.86
549,scott.mendoza@yahoo.com,105.23
550,robert.stout@hotmail.com,996.07
551,todd.mays@hotmail.com,255.34
552,victoria.peterson@gmail.com,187.14
553,kristin.smith@hotmail.com,798.29
555,kyle.lewis@gmail.com,363.26
556,jessica.russell@gmail.com,720.41
557,jonathan.ruiz@hotmail.com,390.3
558,matthew.colon@gmail.com,147.98
560,erika.moore@gmail.com,401.55
561,tim.adams@gmail.com,489.97
562,sandra.washington@yahoo.com,260.09
563,charlotte.palmer@yahoo.com,253.69
564,steven.strickland@gmail.com,324.4
565,ann.gibbs@hotmail.com,216.01
566,andrea.cunningham@hotmail.com,391.44
116,jessica.howard@gmail.com,638.56
569,maria.allen@gmail.com,158.69
570,crystal.mckinney@yahoo.com,260.41
571,robert.romero@gmail.com,281.32
574,thomas.sanchez@gmail.com,137.34
576,alexandra.alvarez@yahoo.com,411.1
577,cheryl.vega@yahoo.com,955.92
580,rebecca.mcdonald@gmail.com,228.68
582,teresa.ramos@gmail.com,601.31
583,amanda.sanders@hotmail.com,545.17
584,juan.vargas@gmail.com,242.5
585,sharon.hall@gmail.com,565.46
586,rebekah.benjamin@yahoo.com,419.09
587,mary.gibson@gmail.com,357.6
588,kevin.davis@gmail.com,712.64
590,tyler.ortiz@hotmail.com,737.02
591,jennifer.rodriguez@yahoo.com,853.39
592,jaime.zavala@gmail.com,121.72
593,amanda.lopez@yahoo.com,717.14
594,nathan.bauer@hotmail.com,265.38
595,shannon.haas@yahoo.com,81.79
597,nicholas.parker@gmail.com,904.61
599,robin.white@gmail.com,777.68
601,michael.phelps@gmail.com,489.4
602,mark.jones@gmail.com,338.08
603,julie.luna@gmail.com,136.1
604,christopher.chaney@hotmail.com,17.96
605,christian.wells@hotmail.com,291.89
606,kevin.smith@yahoo.com,531.53
607,bill.kelly@hotmail.com,445.07
608,sherry.anderson@gmail.com,430.44
609,jason.davis@gmail.com,570.65
610,samantha.shaffer@gmail.com,70.34
611,heather.perez@gmail.com,99.71
612,jackie.mason@yahoo.com,315.53
615,nicholas.vega@gmail.com,663.93
616,james.hart@hotmail.com,49.32
617,todd.pena@hotmail.com,265.13
618,alexis.randolph@gmail.com,589.45
619,michael.boyle@yahoo.com,202.24
620,samuel.jones@gmail.com,497.94
621,susan.smith@yahoo.com,782.46
622,caleb.byrd@gmail.com,621.96
623,wendy.cain@yahoo.com,668.52
624,michael.cole@hotmail.com,137.82
625,lisa.gomez@yahoo.com,862.69
626,lisa.garza@hotmail.com,908.07
627,zoe.mcbride@hotmail.com,704.02
628,debra.lee@gmail.com,226.48
629,blake.wise@gmail.com,107.32
630,matthew.brown@hotmail.com,738.01
632,eric.marsh@yahoo.com,272.8
634,albert.lee@yahoo.com,191.59
636,walter.horton@yahoo.com,350.7
637,joyce.kelley@gmail.com,396.25
638,andrew.caldwell@yahoo.com,295.98
639,christopher.rogers@hotmail.com,322.28
640,james.simmons@hotmail.com,723.42
641,lawrence.ali@yahoo.com,900.22
642,stephanie.thompson@hotmail.com,272.26
643,lisa.hansen@hotmail.com,988.83
645,darius.perez@yahoo.com,205.01
646,zachary.randolph@hotmail.com,314.63
647,mandy.randolph@yahoo.com,819.13
648,heather.davis@yahoo.com,748.43
650,mark.jackson@yahoo.com,347.26
652,julian.snyder@gmail.com,794.88
653,casey.johnson@yahoo.com,594.35
654,john.andrews@hotmail.com,863.13
655,jordan.brown@yahoo.com,122.19
656,ernest.case@hotmail.com,456.2
657,luke.gonzalez@hotmail.com,639.1
658,loretta.henry@yahoo.com,635.05
659,laura.davis@yahoo.com,335.3
660,keith.martinez@gmail.com,511.15
661,alexander.meadows@hotmail.com,586.33
663,christine.lawrence@gmail.com,503.64
664,james.powers@yahoo.com,667.48
665,eric.king@gmail.com,821.92
666,samantha.shields@gmail.com,435.48
667,zachary.white@hotmail.com,799.33
668,randy.taylor@yahoo.com,710.34
669,david.myers@hotmail.com,632.37
670,kathleen.singh@hotmail.com,997.62
671,william.vaughn@gmail.com,267.06
672,christian.williams@hotmail.com,743.97
673,pamela.johnson@hotmail.com,751.13
674,jamie.jenkins@hotmail.com,836.62
675,deborah.brown@gmail.com,428.42
676,miss.alexis@gmail.com,584.37
677,danielle.ellis@yahoo.com,540.66
678,lindsey.butler@yahoo.com,591.09
679,ryan.ortiz@hotmail.com,599.64
680,ashley.garcia@yahoo.com,218.83
681,jason.yates@yahoo.com,346.12
682,karen.mills@yahoo.com,607.88
684,christopher.maldonado@hotmail.com,696.57
685,daniel.phillips@yahoo.com,396.72
686,kathryn.thompson@yahoo.com,417.05
689,julia.woods@gmail.com,38.44
691,kevin.cooper@gmail.com,674.01
692,jennifer.blake@gmail.com,927.97
694,jason.cain@gmail.com,960.36
695,darrell.norman@yahoo.com,681.15
696,aaron.evans@hotmail.com,613.77
697,peggy.white@hotmail.com,159.37
699,april.espinoza@hotmail.com,221.03
700,amber.stafford@gmail.com,133.98
703,elizabeth.morales@hotmail.com,778.95
705,kristina.jordan@gmail.com,291.74
706,christopher.wiley@hotmail.com,311.17
707,christopher.jones@yahoo.com,743.97
708,shelley.mason@hotmail.com,136.9
709,richard.thompson@hotmail.com,994.32
710,marilyn.marquez@hotmail.com,841.55
711,george.watkins@gmail.com,684.4
713,samantha.horton@gmail.com,196.8
714,christine.barnett@yahoo.com,953.01
715,wendy.joseph@yahoo.com,374.86
716,dawn.jones@yahoo.com,541.03
717,susan.noble@hotmail.com,246.14
718,brenda.thomas@hotmail.com,491.65
720,eric.flowers@yahoo.com,459.46
721,karen.ward@yahoo.com,674.69
722,lisa.becker@gmail.com,332.46
723,emily.diaz@hotmail.com,71.74
724,daniel.bennett@hotmail.com,337.46
725,brittany.hodges@hotmail.com,261.35
726,jason.smith@hotmail.com,833.1
727,jean.gonzales@hotmail.com,135.88
729,jeffrey.reese@yahoo.com,145.63
730,krystal.benson@hotmail.com,233.41
731,michael.pearson@hotmail.com,798.18
732,heather.moore@hotmail.com,602.51
733,kenneth.wright@gmail.com,137.16
734,jacqueline.hamilton@yahoo.com,478.88
735,jesus.flowers@gmail.com,574.04
737,timothy.garcia@gmail.com,263.92
738,anthony.roberts@gmail.com,570.84
739,kendra.nelson@hotmail.com,913.22
740,dalton.chavez@gmail.com,228.25
298,glen.shaw@gmail.com,81.02
743,scott.rangel@hotmail.com,931.18
744,henry.melton@hotmail.com,896.56
745,fred.eaton@yahoo.com,413.1
747,marilyn.wallace@yahoo.com,481.65
749,yesenia.jackson@gmail.com,387.5
750,david.lyons@hotmail.com,333.23
752,melissa.olson@hotmail.com,951.81
753,nicole.davis@gmail.com,593.31
754,mrs..susan@gmail.com,866.26
755,sara.kirby@yahoo.com,847.49
756,thomas.hubbard@hotmail.com,626.89
757,manuel.miller@hotmail.com,570.71
758,emily.rice@yahoo.com,669.24
760,amanda.moreno@gmail.com,72.06
761,nicholas.cole@gmail.com,819.57
762,christopher.williams@yahoo.com,838.2
763,mark.raymond@yahoo.com,823.97
764,debra.woods@hotmail.com,296.67
765,alexis.armstrong@hotmail.com,356.26
766,kimberly.morales@hotmail.com,828.0
767,tyler.stewart@gmail.com,709.64
768,aaron.hill@gmail.com,986.09
769,peter.hampton@yahoo.com,499.83
770,melissa.brown@hotmail.com,786.62
771,christine.hawkins@yahoo.com,998.22
772,victoria.cabrera@hotmail.com,704.36
774,karen.pugh@gmail.com,993.34
775,kimberly.ochoa@yahoo.com,747.57
776,anthony.moore@hotmail.com,32.92
777,tony.mcdaniel@yahoo.com,941.64
778,eric.dominguez@hotmail.com,583.5
779,kelly.haas@hotmail.com,847.67
780,lisa.sanford@hotmail.com,460.11
782,stephen.campbell@hotmail.com,50.7
783,kristen.gilmore@gmail.com,347.26
784,diana.schroeder@gmail.com,557.51
787,michelle.hodges@yahoo.com,952.12
788,april.villanueva@yahoo.com,790.39
789,jamie.henry@yahoo.com,300.55
790,raymond.moore@hotmail.com,512.17
791,amanda.brown@yahoo.com,371.76
792,james.edwards@yahoo.com,768.1
793,sandra.rivera@yahoo.com,265.44
795,nicholas.russell@yahoo.com,56.5
797,barbara.davis@hotmail.com,932.54
798,emily.smith@hotmail.com,78.6
799,michael.davis@yahoo.com,81.17
800,casey.hernandez@hotmail.com,533.14
801,pedro.warren@yahoo.com,428.44
802,tracy.cole@yahoo.com,209.65
803,paul.schneider@hotmail.com,269.43
804,michael.cervantes@gmail.com,164.51
805,sarah.cooper@gmail.com,903.5
806,martin.roberts@yahoo.com,213.14
808,kristine.miller@hotmail.com,596.23
809,tracie.sullivan@gmail.com,943.26
810,edward.parker@yahoo.com,506.91
811,meredith.colon@yahoo.com,126.45
812,brent.wheeler@yahoo.com,173.78
813,toni.johnson@yahoo.com,141.29
814,mandy.thompson@gmail.com,960.63
815,billy.pratt@gmail.com,831.55
817,ronnie.jones@hotmail.com,284.01
819,adam.walker@yahoo.com,311.56
820,john.nunez@yahoo.com,466.88
821,jennifer.mendoza@gmail.com,392.03
822,summer.barrett@yahoo.com,457.14
823,sean.moore@yahoo.com,109.46
824,jeffrey.stevens@gmail.com,959.7
825,christopher.prince@gmail.com,447.23
826,cole.smith@yahoo.com,372.36
827,brandy.sanchez@yahoo.com,403.81
828,dr..nicholas@hotmail.com,608.95
830,kimberly.mack@hotmail.com,249.89
832,lance.stevens@gmail.com,790.08
833,stacey.simmons@hotmail.com,114.35
835,elizabeth.hernandez@yahoo.com,63.12
836,richard.martinez@gmail.com,796.23
837,tyler.gray@gmail.com,737.73
838,franklin.zamora@gmail.com,318.55
839,ariel.lopez@yahoo.com,222.91
840,jasmine.williams@hotmail.com,377.33
841,donna.cunningham@yahoo.com,398.19
843,jose.shields@yahoo.com,776.49
